GR_2,PHS_1,SH_1,FLA_1,FLA_2,FLF_2,GLA3_1,GLA4_1,GLA6_1,GLA7_1,GLA9_1,GLA10_1,GLA1_2,GLA2_2,GLA3_2,GLA5_2,GLA6_2,GLA7_2,GLA8_2,GLA9_2,GLA10_2,FLS_2,GS39_1,GS55_1,GS65_1,GS39_2,GS55_2,GS65_2,JGH_1,JGH_2,JGH_N,GY_1,GY_2,LOD_1,HET_1,HET_2,HFLB_1,HFLB_2,FLED_1,FLED_2,EL_1,EL_2,ETA_1,FLL_1,FLL_2,FLW_1,FLW_2,BIS_1,TS_1,EW_1,GA_1,GA_2,GL_1,GL_2,GW_1,GW_2,TGW_1,TGW_2,SW_1,GPC_1,GPC_2,LGLAU_1,GLAU_1,GLAU_2,AWN_1,PIG_1,PIG_2,SPIG_2,YR_1,YR_2,YR_N
,3.0,0,1.679960667,1.575,0.3360592778663493,1.328017555,2.494903003,8.865304468,22.50244766,35.08529478,36.12270435,2.574,12.34,9.6,23.43,24.32,25.35,34.88,34.49,43.97,4.367,212.6075626,222.6303891,229.0738657,214.2,227.0,236.1,3.917382308,3.85,5.0,6.092982373,5.269,-0.454179694,52.44685866,58.88,40.8647174,43.41,5.049342551,10.5,6.273448488,7.809,4.0,101.681486,174.3,13.26942546,15.15,0.780296407,19.03566831,2.403856378,16.10828444,14.7,6.048103472,5.808,3.605679426,3.382,41.74315323,42.41,97.58080498,13.88279965,10.86200536,7.54995694,7.81050576,7.651,0,0.584735112,0.0,0.0,1.6666666666667505,1.822,0.0
1.220202225,0.0,0,2.021385918,2.523,0.5620548296563785,0.588504452,1.959741104,6.020063013,18.45279811,26.54244969,27.78346286,1.548,6.77,4.65,9.83,14.61,19.5,34.48,32.07,41.9,7.821,217.4701029,231.9756465,236.5109891,222.5,232.9,238.1,3.076522145,3.843,5.0,5.781655776,7.237,0.06352762,65.66298896,69.07,48.00376063,50.62,9.787673135,13.62,7.819534651,9.285,5.0,134.051241,134.3,17.49518741,16.8,0.577333425,16.98196306,2.479599096,16.80813975,14.8,6.096782731,5.782,3.706403327,3.395,42.8043091,39.75,93.81514266,13.86630169,9.229658494,4.987444955,4.384140137,7.663,0,-0.060945801,0.0,0.0,2.1111111111110987,2.174,0.0
1.235295421,6.0,0,5.455508007,4.649,0.7747358825517534,1.13216988,3.674737443,8.297181413,28.60395571,33.37878893,41.64007355,1.696,15.02,10.6,22.26,24.87,23.23,38.1,44.25,57.55,2.974,197.7582791,214.5478869,220.063985,208.4,220.0,226.0,2.030094395,5.77,5.0,6.443617523,7.169,0.251519638,40.15769902,51.63,26.64876025,36.77,7.11809183,10.5,6.443882626,7.032,5.0,121.4944116,171.1,12.46319267,15.99,1.420449169,17.87033711,2.285113601,16.71350825,14.65,6.312729367,6.018,3.52461629,3.238,40.53943816,37.55,98.35612108,14.13055802,9.72750364,4.845641185,2.828896585,4.079,0,2.189155176,0.0,0.0,6.999999999999989,4.314,0.3010299956639812
0.996271918,0.0,0,3.373844225,2.095,0.5352941200427705,0.779339249,2.260925718,9.462315967,26.79291701,44.51649984,39.16978493,2.092,15.89,12.15,23.87,23.23,26.28,41.48,43.82,55.33,6.914,216.0449617,223.6801829,229.0621304,217.7,228.0,233.9,3.532461652,3.517,5.0,7.517500709,6.519,0.373255893,65.13231458,68.99,47.75733959,51.58,8.968072378,12.64,7.917558807,8.316,4.0,104.0568066,167.4,15.72064099,16.41,0.202956784,19.5425848,3.357590372,16.8202008,13.92,6.165806505,5.637,3.657717287,3.244,40.70148229,37.5,97.45995403,12.86955026,9.380977258,2.463124831,2.174723642,2.107,0,1.106361735,0.0,0.0,1.8105555555555557e-13,2.366,0.7781512503836436
1.267701686,5.0,0,2.764651585,4.107,0.6504046698680318,0.839888602,3.014900406,8.698861348,27.81326605,40.03196065,44.23979614,2.473,19.18,12.92,25.14,23.6,29.95,47.7,48.74,57.23,4.409,216.8812461,225.6001105,229.0755318,219.0,228.7,234.2,6.517626243,4.527,5.0,7.412793475,7.269,-0.105741403,66.90683402,73.31,48.75868099,52.28,7.800963902,16.3,10.16594943,8.622,5.0,117.2117403,163.6,16.17854469,17.0,-0.021876104,16.96537566,3.390374345,18.68664215,16.87,6.504076294,6.286,3.77013933,3.531,46.29581724,46.46,92.99306556,11.75003864,8.89702173,4.639782067,4.127685057,6.068,0,-0.178807751,0.0,0.0,26.11111111111111,3.751,0.8450980400142568
1.306958723,2.0,1,6.031372125,6.251,0.7494270991217489,1.610568497,4.702292352,9.220166072,31.93237505,38.71955396,34.89859172,2.389,24.17,17.08,30.08,25.41,32.16,49.6,50.19,56.51,4.248,214.6720433,223.4373742,227.5319516,214.0,227.9,234.1,3.784230357,5.852,4.0,6.533611715,6.231,-0.018424266,62.71662295,69.79,46.59910485,49.43,7.411040717,15.0,8.444060099,9.412,5.0,149.5142855,200.2,17.5587829,17.2,0.195020015,19.31287952,3.177035753,18.32286098,15.33,6.561112764,6.003,3.682995576,3.306,46.30023726,42.89,96.7142563,12.81657943,9.540450571,5.49693305,3.833880047,7.619,0,0.07532267,0.0,0.0,15.11111111111111,4.521,0.6020599913279624
1.165859505,5.0,1,3.473320089,5.485,0.558468562523795,1.38025031,4.391711016,10.57106379,28.29154724,41.25431459,53.58074481,3.094,19.77,17.21,35.02,27.53,30.29,47.59,47.88,55.94,4.628,215.0804954,223.0552756,227.4543764,217.0,228.0,234.0,5.63665344,4.439,4.0,7.58364537,7.194,0.403711614,63.8477439,72.93,47.46574976,53.62,7.947891957,14.58,8.481818393,8.827,5.0,151.0013003,193.5,19.62391568,19.54,0.078560595,18.67417899,3.768216152,19.31436667,17.84,6.707802942,6.462,3.821379597,3.608,46.53454081,49.16,99.55733932,13.25392175,9.670155167,5.213810254,5.039424814,4.685,0,0.175292044,0.0,1.0,6.666666666666667,4.751,0.4771212547196624
0.898975598,0.0,0,3.932961767,3.639,0.6427612032653204,1.42714464,3.403112673,8.370485342,24.76924184,29.02576497,32.88853932,1.426,11.3,7.36,15.07,18.72,21.78,37.24,38.69,48.63,5.707,210.669204,218.7552504,226.1153576,214.1,223.9,231.0,2.842542728,4.198,4.0,6.799347879,5.752,0.765785226,59.59445494,60.02,39.74746085,41.66,10.84732225,11.7,9.282848219,10.127,7.0,112.3233071,175.3,13.83032791,14.84,0.759426841,21.03476627,2.407037989,16.71278227,15.23,6.156001648,5.938,3.585493637,3.327,40.94725601,40.49,95.70701642,13.15500558,10.09569056,5.299506394,3.889937035,4.196,0,1.369233939,0.0,0.0,1.5555555555555445,3.721,0.0
0.541433675,1.0,1,4.165037086,4.602,0.6573427368146261,1.4359438,6.085379196,7.193246124,28.92950715,35.4650898,38.95650514,2.214,16.8,14.1,22.63,19.02,24.13,38.52,46.16,58.69,3.186,209.7833397,220.6969611,225.99782,210.0,221.2,227.9,3.16050564,3.852,2.0,7.080721439,6.872,-0.066231532,59.10667146,62.08,40.05868468,43.38,9.63533284,13.4,9.777956999,9.485,6.0,113.9654531,174.8,15.73743601,16.54,0.386945937,20.34050752,3.140749741,18.04830163,16.17,6.448156932,6.198,3.695156177,3.377,45.29812375,43.0,91.81065709,12.58618973,9.433745237,4.209175461,4.001165599,4.133,0,0.739700194,0.0,0.0,15.0,6.271,0.4771212547196624
0.74339124,1.0,0,6.198563636,4.595,0.6580113966571124,1.04423628,2.986580167,8.169951303,33.097073,46.97307039,48.93895452,0.356,10.91,6.06,12.51,12.08,17.36,33.59,36.78,46.98,4.911,214.1116934,221.8553864,225.81377,215.1,228.0,232.4,3.779106278,5.465,5.0,6.493453732,6.288,0.146575991,60.42563046,60.65,42.94896744,43.25,8.296648066,12.4,8.933977219,9.263,6.0,116.0035806,184.6,14.81987204,15.48,0.457176051,21.00463844,2.465024998,16.3647265,14.86,6.24990258,6.006,3.484373737,3.265,38.57197754,39.19,89.56054317,11.50804902,8.641995791,4.667526909,3.557410345,3.157,0,0.124407746,0.0,0.0,1.852333333333333e-13,2.314,0.3010299956639812
0.765578132,3.0,0,5.143923809,6.256,0.6027109449575575,1.686237332,3.86601895,10.39205929,40.09659705,48.7199105,46.94188417,2.056,18.1,14.27,29.37,24.9,30.34,46.16,48.7,63.71,5.008,210.7196491,222.7356051,226.033404,213.1,227.9,234.0,4.31621452,4.546,7.0,7.39700816,7.351,0.89000651,62.18621217,68.26,43.11483212,49.16,9.478162437,14.3,9.330502959,9.147,5.0,140.843294,195.7,16.14439644,15.7,0.197289751,19.87232064,3.022667051,17.40402434,15.57,6.373371062,6.041,3.653272285,3.371,40.05484395,40.78,95.35623453,12.09047848,9.185982351,5.264830164,4.020766719,4.887,0,0.228317416,0.0,0.0,1.8043333333333338e-13,3.679,0.0
,0.0,0,4.316140217,3.504,0.6924944075030844,1.681081218,3.863143606,13.04157328,37.27082698,43.07512438,42.51109309,2.18,17.3,13.48,24.95,27.07,30.99,45.7,48.8,58.3,3.231,210.3366633,221.5432986,227.406402,211.2,224.4,228.0,4.778128615,6.355,6.0,6.855977825,6.495,0.146400122,49.71405672,54.8,35.89449292,40.29,7.036963087,8.97,6.727404646,7.612,5.0,100.7946043,167.8,14.63851472,16.99,0.772699863,18.00737131,2.664288529,17.50429517,15.8,6.443026755,6.207,3.600678412,3.331,43.64560503,39.85,102.5170798,12.93815059,8.860671976,4.010824659,2.862446986,3.032,0,2.095745171,0.0,0.0,1.8182222222222226e-13,1.017,0.4771212547196624
0.733311332,4.0,0,4.017853778,4.136,0.5552154051260731,1.250289857,3.652038097,10.27145112,28.5383417,38.16306041,41.04438506,2.637,16.03,12.52,22.78,23.98,28.58,36.84,42.83,53.98,3.189,216.4931695,223.4810598,227.4276621,215.2,228.0,232.5,3.682317309,4.457,5.0,7.190936867,6.563,1.220843839,58.57976186,61.73,45.15350466,46.3,7.239370616,10.2,6.918375099,7.965,4.0,110.8816986,161.7,18.9569213,19.07,0.271158037,17.30850848,3.267237744,19.0766685,18.8,6.807107817,6.842,3.736911469,3.654,45.42951115,48.58,102.1020827,13.28177537,9.802946119,5.34898954,2.899191601,3.556,0,1.017428894,0.0,0.0,5.777777777777766,2.386,0.4771212547196624
0.946811254,4.0,0,2.138240404,2.452,0.5516939151272248,0.597615996,3.079610187,9.846437777,26.82130016,36.4469372,38.0526381,1.561,13.32,9.28,19.0,23.14,28.18,45.17,43.25,51.66,4.982,212.042954,223.0036845,228.9974055,214.8,228.0,233.9,3.390773514,5.11,5.0,5.991054928,6.784,0.110110196,52.34411565,54.87,38.29513758,40.83,6.783278302,8.2,7.366575062,7.971,4.0,130.772544,173.4,17.15668654,17.21,0.170157515,18.59739245,2.949970964,16.89466308,15.69,6.490427976,6.312,3.442353567,3.249,40.71635608,40.94,92.76638668,12.48502159,9.072643387,4.34893035,3.168317737,3.587,0,1.4813416,0.0,0.0,0.8888888888889765,3.719,0.0
,0.0,1,6.293465832,4.317,0.5160062303860478,0.781216867,2.516257372,4.9427488,14.9356043,21.47831645,21.9572877,1.396,13.86,9.97,11.56,14.44,20.4,31.78,31.23,42.89,4.368,213.799442,226.0177002,231.0808087,221.0,231.5,236.2,4.502571092,4.522,5.0,5.892695125,5.763,3.36926202,67.1707382,63.46,46.74620022,46.29,11.33662957,13.4,8.612692638,7.316,7.0,137.2015796,176.1,13.58276805,14.38,1.396358098,16.88617751,1.725670443,15.43953297,13.46,6.004655275,5.704,3.397280921,3.097,36.06630697,33.83,111.1003725,14.40300833,10.47205575,4.186135934,2.618060354,4.052,0,0.081478065,0.0,0.0,1.862888888888889e-13,2.031,0.0
0.54650989,2.0,0,4.145543134,6.085,0.7555699806288,0.957732582,3.190112774,7.277256776,26.3897315,38.48185194,36.1748947,1.618,13.61,8.52,19.46,21.98,27.31,48.16,48.71,61.84,5.057,212.7884125,222.6542049,229.0071963,214.8,227.9,235.6,4.545641221,5.611,5.0,7.581360578,6.365,-0.204882368,49.33131482,52.04,33.50511106,37.03,8.735705255,9.83,7.237566256,7.755,3.0,137.0845243,191.4,15.37903668,16.45,0.497639421,23.30026392,3.115063298,15.31548167,14.5,5.7627935,5.545,3.530215395,3.407,33.91240887,38.95,97.37854038,12.59962081,8.976869133,5.96140307,4.671003787,6.065,0,-0.321668289,0.0,7.5,12.666666666666666,4.795,0.7781512503836436
0.746367414,0.0,0,6.319374101,4.59,0.6682927104482209,1.902913385,3.028458903,7.077724307,29.29540256,40.90452434,43.9380662,2.241,18.79,12.84,22.71,21.09,27.6,46.38,48.16,54.3,5.855,215.9800953,224.5883764,230.0100238,221.1,228.1,234.1,5.104641386,7.147,6.0,5.960818494,6.27,-0.025282132,71.47526647,73.31,48.90229488,49.96,13.61643228,19.39,9.122579369,8.516,5.0,127.5945965,143.2,14.99265818,15.68,1.69683925,19.10528827,2.708322137,17.41362045,14.9,6.234106381,5.783,3.709339511,3.416,42.98568881,42.32,94.80099992,13.36155474,10.12148817,5.617358869,3.905122806,8.052,0,0.253124298,0.0,0.0,0.8888888888889837,4.42,0.6020599913279624
0.834910489,0.0,0,4.306334554,3.2,0.6036855496146997,0.798710264,4.119390656,6.843060198,33.7081275,40.2263202,40.13542914,1.888,18.6,8.92,21.11,24.19,27.21,41.15,44.99,51.4,5.677,214.5589765,222.8246833,229.0246323,215.2,228.0,236.1,3.55573673,4.304,6.0,7.130128984,6.489,0.210546916,49.49526345,51.68,35.45195444,37.09,7.439304449,10.1,6.752658245,6.82,5.0,119.8990642,185.0,15.66154483,16.44,1.008975686,20.15714345,2.884727037,15.71843841,14.36,5.925738531,5.663,3.514602011,3.319,36.71925048,36.9,96.13074089,13.01507078,8.664720273,7.388405906,7.791769393,4.122,0,0.010435681,0.0,0.0,1.6666666666667518,4.811,0.6020599913279624
1.189877414,1.0,0,4.595603836,5.082,0.6515687388657918,1.340518607,2.943295812,7.627108763,32.47941638,37.45257798,34.49358704,2.155,14.72,11.18,23.97,25.18,29.66,44.46,47.57,56.97,4.661,208.6339877,219.6288277,225.9407375,211.6,222.6,230.0,3.339658589,4.554,5.0,6.232276071,5.619,1.283914998,63.98034557,71.15,41.81496359,48.55,12.51134905,15.4,9.56164046,10.606,6.0,123.6474454,192.4,15.86912519,17.06,1.11748323,18.38538209,3.092722197,19.23325197,17.07,6.551765643,6.236,3.880573025,3.599,48.62032743,47.1,100.3702432,14.79120158,11.00626497,4.844609544,3.941936312,4.014,0,0.483768076,0.0,0.0,11.22222222222222,5.389,0.4771212547196624
1.278940455,2.0,0,3.458586591,4.944,0.6250036010148634,1.13628639,3.762747416,4.210794584,27.33447927,33.27765356,33.75107001,2.373,11.13,9.89,19.62,18.26,21.23,35.46,41.26,49.66,5.468,213.928898,222.8106633,229.0106378,215.4,228.1,234.1,3.796996141,4.389,5.0,6.512032385,5.239,-0.298044802,71.20159064,79.12,51.4380339,55.17,12.19942204,20.1,7.676606204,9.008,5.0,169.3017379,208.1,20.28300121,19.56,0.870427304,21.69344118,3.636208198,19.21557093,17.6,6.601163311,6.37,3.89247693,3.591,47.75555587,47.1,97.93341154,14.46428152,10.97584703,3.840560626,3.922510847,2.372,0,0.271828924,0.0,0.0,2.1111111111110983,3.13,0.7781512503836436
1.000678815,0.0,0,3.355522428,4.633,0.5514499979728752,1.272082376,2.513567135,8.145471692,33.37065386,38.56494609,39.04238668,2.355,14.41,12.65,24.48,24.93,28.84,39.69,47.44,51.22,4.231,213.1369323,222.4679047,225.9299032,214.1,228.0,233.9,3.66027923,3.593,7.0,6.972693469,6.348,0.028200372,73.29219648,76.36,55.61372063,58.45,10.53411994,13.93,7.478829289,7.975,4.0,142.1504979,168.1,19.35425941,18.44,0.896551507,18.85948474,3.881261741,18.25117805,16.29,6.30126661,6.039,3.910508241,3.578,49.0356831,45.49,95.73339874,12.7904415,9.641898058,4.332703926,3.28907783,3.433,1,1.404846291,0.0,0.0,4.555555555555543,3.063,0.4771212547196624
0.894591845,0.0,0,4.376913493,4.082,0.6244883625134489,0.794678879,2.875516628,12.01885304,27.91882024,38.64327584,41.56063564,1.886,10.94,7.67,21.59,25.03,28.84,46.06,48.72,59.96,4.422,211.3364441,222.6283859,225.930529,213.0,226.5,231.4,3.423423589,3.4,6.0,6.64416029,6.75,3.546305541,65.17605986,66.61,45.20810526,46.23,11.71745394,13.8,8.568020717,10.451,7.0,107.3454532,179.6,16.15818798,15.94,1.65466209,21.68141442,3.203366265,18.75552488,16.95,6.624477424,6.338,3.764107096,3.55,48.09947174,48.08,92.2857901,12.48645511,9.752100705,5.195973575,4.295312431,3.801,0,0.599566491,0.0,0.0,3.333333333333535,1.003,0.4771212547196624
0.893482747,0.0,1,3.585642241,3.938,0.5412046906832584,0.680468898,3.32478523,8.555024333,34.90896745,45.50277341,44.37588192,1.914,13.97,12.08,21.24,22.03,28.95,51.36,52.76,58.78,5.1,212.0845664,221.7376578,227.5042111,213.8,228.0,232.5,4.23664677,5.178,6.0,6.547529202,6.592,0.485576194,60.22584623,59.69,43.64768803,43.24,8.191841356,11.0,8.487393348,9.223,6.0,100.4736527,158.4,14.87796284,16.47,0.557104379,19.92472229,2.946642688,16.76878845,15.36,6.324586533,6.065,3.505441104,3.322,39.70733701,41.77,91.95434895,11.89440402,9.072398297,6.509355132,5.674818027,4.783,0,0.158406317,0.0,0.0,7.666666666666666,5.178,0.0
,0.0,1,2.877071912,3.118,0.6207604899942057,1.45601227,5.773439974,7.789087394,36.09525561,43.88637213,47.57154064,1.522,16.07,12.63,21.22,21.39,23.76,36.71,41.67,50.43,4.452,215.3749063,224.3069999,229.9055526,214.3,227.9,233.7,3.533819243,4.122,5.0,7.228908718,7.762,-0.153556776,58.52007428,61.51,44.85496829,48.79,5.597497302,7.8,7.947045198,8.257,5.0,92.99247792,140.8,16.87843808,16.39,0.404762431,21.07621049,2.865114891,15.95508597,13.7,6.119882678,5.767,3.490086833,3.161,37.83855167,35.47,93.70579979,12.6582068,9.032715996,5.392917942,4.535819341,4.454,0,0.48661475,0.0,1.0,7.999999999999989,5.296,0.4771212547196624
,0.0,0,4.849322509,4.898,0.7758288144646124,1.050964735,2.019681525,10.66900018,35.96771827,48.93595747,56.00876108,,10.08,9.14,19.06,23.24,30.29,50.49,52.95,57.33,4.881,215.0895149,223.3873304,228.1087632,216.1,228.0,232.5,5.97863823,8.076,5.0,6.714664897,8.033,-0.002548034,57.33547693,64.56,41.93028131,46.32,6.585112609,10.15,8.49659665,10.77,5.0,134.1093467,194.7,14.14078614,14.48,0.547110749,19.03132647,2.645681506,16.46655506,14.7,6.325758735,5.844,3.449044484,3.264,38.10395728,39.54,86.96905937,12.08412277,7.879148596,5.063647412,3.563013948,6.197,0,0.218609853,0.0,0.0,3.777777777777766,4.206,0.3010299956639812
1.382365265,1.0,0,5.388767897,3.965,0.6197192656117271,1.246278984,3.487760999,12.00471836,30.18755769,39.65916122,40.73812068,2.231,19.81,13.64,26.32,24.01,27.82,42.09,43.26,57.53,3.578,209.8082351,218.5821214,224.5606746,213.8,224.0,230.8,3.654656977,4.659,5.0,6.079022445,6.768,1.363273429,72.30212332,77.31,47.36410791,52.65,15.71017931,19.5,9.892400328,9.571,6.0,110.208934,194.8,16.08194831,17.0,1.740898799,19.62362586,2.874320774,18.49781427,16.74,7.047240936,6.741,3.543636946,3.339,47.53465011,46.18,96.73000883,13.68669408,9.917472636,7.101132922,5.691567661,5.854,1,0.697982091,0.0,0.0,13.777777777777764,4.298,0.8450980400142568
0.839073381,0.0,0,5.489705395,5.034,0.854973673726417,1.173661017,3.061254056,6.676506099,35.71830527,49.40466649,45.85196486,2.082,16.35,10.17,22.08,26.49,31.6,50.43,53.58,62.65,5.563,216.18099,223.7063232,229.9837555,212.8,228.2,234.3,5.947369292,6.458,6.0,5.964365179,5.054,0.959334156,61.23430665,69.74,44.00171545,47.8,9.315719314,16.7,7.958048889,9.964,6.0,117.6194386,197.3,14.35651434,13.93,0.945256636,20.01667944,2.387836689,15.12513174,13.75,6.066900953,5.848,3.334389934,3.14,35.21500014,35.81,96.51329013,13.5838661,10.49540273,4.575393186,4.005644529,4.137,0,0.492440601,0.0,0.0,10.88888888888889,3.788,0.6989700043360189
0.613981942,0.0,0,4.370478039,5.958,0.5474054596674897,1.113832483,2.756557998,10.33871029,36.77071135,44.21254072,41.36462815,1.987,19.2,15.43,26.61,27.9,30.02,45.36,43.61,52.56,4.058,212.3048232,221.7991785,226.1029559,215.3,226.0,232.6,3.760400271,3.867,4.0,7.08214469,7.635,-0.167510799,59.58476931,63.38,42.84164187,46.22,7.970785855,11.2,8.415084228,8.236,5.0,116.279246,194.1,13.51128787,13.02,0.925100581,19.44273386,2.925992815,17.01526403,14.83,6.404845369,5.937,3.534045904,3.192,40.67542011,39.16,98.57502719,12.43105219,8.943857132,3.657737358,4.318694369,3.499,1,1.541077055,0.0,0.0,4.666666666666666,3.359,0.0
1.066461037,5.0,0,5.933530573,7.678,0.8767949762007006,1.472070668,3.393957372,10.35685632,35.15334541,40.3105222,37.11063286,2.843,17.42,13.87,23.42,26.64,31.15,49.53,51.85,64.09,6.173,216.1484918,222.4219903,228.8352566,219.1,228.1,234.0,4.856177054,6.853,4.0,7.147420871,5.945,3.546128459,73.81521233,74.7,51.90486309,54.06,11.81007159,15.0,10.25003004,9.473,8.0,137.773326,179.9,13.20291289,13.35,0.598306247,18.47931444,2.444751556,17.29064311,14.36,6.439587755,5.966,3.544635321,3.102,41.58560883,38.85,95.9971849,12.25378042,10.55858152,3.380598696,2.659178832,3.628,0,0.135822521,0.0,0.0,0.6666666666667463,3.13,0.4771212547196624
1.217610583,0.0,0,5.164194772,,0.5158738437116791,1.142047468,3.032082935,10.98287614,36.35015,44.93825543,43.60240966,,,,,,,,,,3.566,214.8092501,222.5893968,227.5993009,218.7,227.8,233.7,4.600411272,,5.0,6.807411805,,-0.09595407,55.20565817,,41.33358896,,4.366818215,,9.797719572,,5.0,123.8786612,,17.43810001,,0.723926514,20.20714593,2.780864543,16.88940362,14.83,6.364226469,5.986,3.509862457,3.229,37.72794325,36.24,94.32075138,12.83453989,9.433294894,3.294998215,3.120763937,3.239,0,0.190977453,0.0,0.0,9.22222222222222,5.795,0.8450980400142568
1.027927692,0.0,0,4.05353998,4.338,0.5122840632818536,0.744637884,3.066833855,8.393602577,30.48890629,38.241467,35.79864475,2.361,13.89,10.42,26.84,28.74,30.55,44.58,46.86,56.39,3.777,212.3825267,222.0056194,225.9786345,213.8,225.9,230.9,3.986668731,4.547,5.0,6.311398054,7.176,1.487520487,55.83564897,57.96,41.80208289,40.77,5.516982666,10.0,8.445024244,9.438,5.0,125.3428952,200.6,15.87755292,15.4,0.506806735,21.25597037,2.785418925,16.08380229,14.78,6.36992044,6.064,3.381320928,3.203,37.07097168,36.87,94.2804773,13.4364454,9.336383017,4.275777147,3.798974917,3.551,0,0.080159292,0.0,0.0,4.111111111111101,4.53,0.6989700043360189
,1.0,1,5.491992676,5.484,0.7063763558396902,1.60499479,3.997137273,8.180227414,34.0036967,35.98544067,34.18267041,1.689,17.1,13.89,27.95,22.63,29.57,42.47,36.88,47.41,4.72,212.3739485,222.8294928,228.8697981,213.9,228.1,236.0,3.847442556,5.017,3.0,7.01122407,7.125,0.283604462,50.91000472,44.62,35.6211247,31.66,6.186028019,6.2,8.944091618,8.554,5.0,140.4503601,217.5,14.38667092,15.56,0.304406312,21.67912165,2.654385641,15.80519304,14.39,5.918516077,5.737,3.524804828,3.292,35.22171905,34.67,99.4660322,12.71279009,9.282848847,2.881587027,2.667434101,3.7,0,1.188827089,0.0,1.0,1.7655555555555561e-13,0.813,0.4771212547196624
0.911479815,10.0,0,6.53137589,6.965,0.7024305364455253,1.220842819,2.098072074,6.820582627,28.29055978,36.92276816,38.04228323,2.345,15.67,10.81,21.24,25.53,29.26,43.36,44.85,55.83,3.143,210.9655879,221.5754006,226.0890694,214.1,226.1,232.2,5.040066665,5.601,5.0,6.566448879,5.774,5.536065791,77.14895572,82.43,54.95344997,56.03,13.01198916,21.3,8.727370234,9.747,5.0,123.3535259,195.1,15.27754188,15.5,0.84966441,17.47175368,2.642481746,18.19807719,15.42,6.625101173,5.893,3.661923325,3.501,44.05500807,42.78,97.01974953,12.7285794,9.731904421,3.995735714,4.290892813,3.512,0,0.146905057,0.0,0.0,0.5555555555557493,1.809,0.0
0.443323048,3.0,0,4.646344694,5.605,0.6522463410033232,1.184814831,4.457786448,12.68123698,33.05539726,41.09619484,43.15384828,2.733,15.22,11.19,23.18,23.84,28.63,41.93,49.53,57.34,6.522,211.5930333,222.0586475,226.1085772,214.2,228.1,234.1,4.043558924,5.035,7.0,7.320897562,6.434,0.18107312,65.26928988,65.13,46.37535436,46.72,9.202260438,13.3,9.554531673,8.77,4.0,142.8603678,189.5,18.01924679,18.25,0.771951712,18.4106983,2.857936172,19.7572978,18.3,6.954925665,6.736,3.821077525,3.537,48.77534834,49.49,89.79992173,12.99721473,10.00116814,5.115349083,4.104977298,5.642,0,0.604019474,0.0,0.0,6.444444444444445,5.016,0.0
